Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
947,947.976,-6.93E-01,-2.96E-06,0.00E+00,-6.92E-01,2.22E-04,6,...........
948,948.976,-6.93E-01,-2.91E-06,0.00E+00,-6.92E-01,2.22E-04,6,...........
949,949.976,-6.93E-01,-2.84E-06,0.00E+00,-6.92E-01,4.22E-04,6,...........
950,950.98,-6.92E-01,-2.78E-06,0.00E+00,-6.92E-01,1.22E-04,6,...........
951,951.98,-6.92E-01,-2.73E-06,0.00E+00,-6.91E-01,4.22E-04,6,...........
952,952.98,-6.92E-01,-2.66E-06,0.00E+00,-6.91E-01,2.20E-05,6,...........
953,953.98,-6.92E-01,-2.60E-06,0.00E+00,-6.91E-01,2.20E-05,6,...........
954,954.98,-6.92E-01,-2.55E-06,0.00E+00,-6.91E-01,2.20E-05,6,...........
955,955.98,-6.92E-01,-2.48E-06,0.00E+00,-6.91E-01,4.22E-04,6,...........
956,956.98,-6.91E-01,-2.42E-06,0.00E+00,-6.91E-01,1.22E-04,6,...........
957,957.98,-6.91E-01,-2.36E-06,0.00E+00,-6.90E-01,1.22E-04,6,...........
958,958.98,-6.91E-01,-2.29E-06,0.00E+00,-6.90E-01,6.22E-04,6,...........
959,959.98,-6.91E-01,-2.23E-06,0.00E+00,-6.90E-01,2.20E-05,6,...........
960,960.98,-6.91E-01,-2.17E-06,0.00E+00,-6.90E-01,4.22E-04,6,...........
961,961.98,-6.91E-01,-2.10E-06,0.00E+00,-6.90E-01,-7.80E-05,6,...........
962,962.98,-6.90E-01,-2.04E-06,0.00E+00,-6.90E-01,1.22E-04,6,...........
963,963.98,-6.90E-01,-1.98E-06,0.00E+00,-6.89E-01,2.20E-05,6,...........
964,964.98,-6.90E-01,-1.91E-06,0.00E+00,-6.89E-01,3.22E-04,6,...........
965,965.98,-6.90E-01,-1.85E-06,0.00E+00,-6.89E-01,1.22E-04,6,...........
966,966.98,-6.90E-01,-1.78E-06,0.00E+00,-6.89E-01,2.22E-04,6,...........
967,967.98,-6.90E-01,-1.71E-06,0.00E+00,-6.89E-01,2.20E-05,6,...........
968,968.98,-6.89E-01,-1.65E-06,0.00E+00,-6.89E-01,3.22E-04,6,...........
969,969.98,-6.89E-01,-1.58E-06,0.00E+00,-6.88E-01,4.22E-04,6,...........
970,970.98,-6.89E-01,-1.50E-06,0.00E+00,-6.88E-01,1.22E-04,6,...........
971,971.98,-6.89E-01,-1.44E-06,0.00E+00,-6.88E-01,2.22E-04,6,...........
972,972.98,-6.89E-01,-1.37E-06,0.00E+00,-6.88E-01,-7.80E-05,6,...........
973,973.98,-6.89E-01,-1.30E-06,0.00E+00,-6.88E-01,5.22E-04,6,...........
974,974.98,-6.89E-01,-1.23E-06,0.00E+00,-6.88E-01,3.22E-04,6,...........
975,975.98,-6.88E-01,-1.17E-06,0.00E+00,-6.87E-01,1.22E-04,6,...........
976,976.98,-6.88E-01,-1.09E-06,0.00E+00,-6.87E-01,1.22E-04,6,...........
977,977.98,-6.88E-01,-1.03E-06,0.00E+00,-6.87E-01,4.22E-04,6,...........
978,978.98,-6.88E-01,-9.59E-07,0.00E+00,-6.87E-01,4.22E-04,6,...........
979,979.98,-6.88E-01,-8.74E-07,0.00E+00,-6.87E-01,-1.78E-04,6,...........
980,980.98,-6.87E-01,-8.07E-07,0.00E+00,-6.87E-01,2.20E-05,6,...........
981,981.98,-6.87E-01,-7.40E-07,0.00E+00,-6.86E-01,-7.80E-05,6,...........
982,982.98,-6.87E-01,-6.57E-07,0.00E+00,-6.86E-01,4.22E-04,6,...........
983,983.98,-6.87E-01,-5.92E-07,0.00E+00,-6.86E-01,1.22E-04,6,...........
984,984.98,-6.87E-01,-4.84E-07,0.00E+00,-6.86E-01,1.22E-04,5,...........
985,985.98,-6.86E-01,-4.07E-07,0.00E+00,-6.86E-01,2.20E-05,5,...........
986,986.98,-6.86E-01,-3.42E-07,0.00E+00,-6.86E-01,3.22E-04,5,...........
987,987.98,-6.86E-01,-2.80E-07,0.00E+00,-6.85E-01,3.22E-04,5,...........
988,988.98,-6.86E-01,-1.98E-07,0.00E+00,-6.85E-01,2.20E-05,5,...........
989,989.98,-6.86E-01,-1.35E-07,0.00E+00,-6.85E-01,2.22E-04,5,...........
990,990.98,-6.86E-01,-4.82E-08,0.00E+00,-6.85E-01,2.20E-05,5,...........
991,991.98,-6.86E-01,9.03E-09,0.00E+00,-6.85E-01,2.22E-04,4,...........
992,992.98,-6.85E-01,4.64E-08,0.00E+00,-6.85E-01,3.22E-04,4,...........
993,993.98,-6.86E-01,8.19E-08,0.00E+00,-6.84E-01,-6.08E-02,4,........i..
994,994.98,-6.85E-01,2.37E-07,0.00E+00,-6.84E-01,1.22E-04,5,...........
995,995.98,-6.85E-01,3.03E-07,0.00E+00,-6.84E-01,2.20E-05,5,...........
996,996.98,-6.85E-01,3.87E-07,0.00E+00,-6.84E-01,2.20E-05,5,...........
997,997.98,-6.85E-01,4.53E-07,0.00E+00,-6.84E-01,-7.80E-05,5,...........
998,998.98,-6.85E-01,5.24E-07,0.00E+00,-6.84E-01,2.22E-04,5,...........
999,999.98,-6.84E-01,6.12E-07,0.00E+00,-6.83E-01,1.22E-04,5,...........
1000,1000.97,-6.84E-01,6.77E-07,0.00E+00,-6.83E-01,4.22E-04,5,...........
1001,1001.97,-6.84E-01,8.07E-07,0.00E+00,-6.83E-01,3.22E-04,6,...........
1002,1002.97,-6.84E-01,8.99E-07,0.00E+00,-6.83E-01,2.22E-04,6,...........
1003,1003.97,-6.84E-01,9.73E-07,0.00E+00,-6.83E-01,-7.80E-05,6,...........
1004,1004.97,-6.84E-01,1.05E-06,0.00E+00,-6.83E-01,4.22E-04,6,...........
1005,1005.97,-6.83E-01,1.15E-06,0.00E+00,-6.82E-01,4.22E-04,6,...........
1006,1006.97,-6.83E-01,1.22E-06,0.00E+00,-6.82E-01,1.22E-04,6,...........
1007,1007.97,-6.83E-01,1.30E-06,0.00E+00,-6.82E-01,2.20E-05,6,...........
1008,1008.97,-6.83E-01,1.40E-06,0.00E+00,-6.82E-01,6.22E-04,6,...........
1009,1009.97,-6.83E-01,1.48E-06,0.00E+00,-6.82E-01,2.22E-04,6,...........
1010,1010.97,-6.82E-01,1.56E-06,0.00E+00,-6.82E-01,2.20E-05,6,...........
1011,1011.97,-6.82E-01,1.66E-06,0.00E+00,-6.81E-01,1.22E-04,6,...........
1012,1012.97,-6.82E-01,1.74E-06,0.00E+00,-6.81E-01,1.22E-04,6,...........
1013,1013.97,-6.82E-01,1.82E-06,0.00E+00,-6.81E-01,2.20E-05,6,...........
1014,1014.97,-6.82E-01,1.92E-06,0.00E+00,-6.81E-01,2.20E-05,6,...........
1015,1015.97,-6.82E-01,2.01E-06,0.00E+00,-6.81E-01,1.22E-04,6,...........
1016,1016.97,-6.82E-01,2.08E-06,0.00E+00,-6.81E-01,5.22E-04,6,...........
1017,1017.97,-6.81E-01,2.19E-06,0.00E+00,-6.80E-01,1.22E-04,6,...........
1018,1018.97,-6.81E-01,2.28E-06,0.00E+00,-6.80E-01,3.22E-04,6,...........
1019,1019.97,-6.81E-01,2.36E-06,0.00E+00,-6.80E-01,3.22E-04,6,...........
1020,1020.97,-6.81E-01,2.46E-06,0.00E+00,-6.80E-01,1.22E-04,6,...........
1021,1021.97,-6.81E-01,2.55E-06,0.00E+00,-6.80E-01,1.22E-04,6,...........
1022,1022.97,-6.81E-01,2.63E-06,0.00E+00,-6.80E-01,6.22E-04,6,...........
1023,1023.97,-6.80E-01,2.74E-06,0.00E+00,-6.79E-01,1.22E-04,6,...........
1024,1024.97,-6.80E-01,2.83E-06,0.00E+00,-6.79E-01,2.22E-04,6,...........
1025,1025.97,-6.80E-01,2.91E-06,0.00E+00,-6.79E-01,1.22E-04,6,...........
1026,1026.97,-6.80E-01,3.03E-06,0.00E+00,-6.79E-01,1.22E-04,6,...........
1027,1027.97,-6.80E-01,3.12E-06,0.00E+00,-6.79E-01,2.20E-05,6,...........
1028,1028.97,-6.80E-01,3.20E-06,0.00E+00,-6.79E-01,2.20E-05,6,...........
1029,1029.97,-6.79E-01,3.31E-06,0.00E+00,-6.78E-01,4.22E-04,6,...........
1030,1030.97,-6.79E-01,3.40E-06,0.00E+00,-6.78E-01,4.22E-04,6,...........
1031,1031.97,-6.79E-01,3.49E-06,0.00E+00,-6.78E-01,4.22E-04,6,...........
1032,1032.97,-6.79E-01,3.61E-06,0.00E+00,-6.78E-01,4.22E-04,6,...........
1033,1033.97,-6.79E-01,3.70E-06,0.00E+00,-6.78E-01,7.22E-04,6,...........
1034,1034.97,-6.79E-01,3.80E-06,0.00E+00,-6.78E-01,2.22E-04,6,...........
1035,1035.97,-6.78E-01,3.91E-06,0.00E+00,-6.77E-01,4.22E-04,6,...........
1036,1036.97,-6.78E-01,4.00E-06,0.00E+00,-6.77E-01,1.22E-04,6,...........
1037,1037.97,-6.78E-01,4.10E-06,0.00E+00,-6.77E-01,2.20E-05,6,...........
1038,1038.97,-6.78E-01,4.22E-06,0.00E+00,-6.77E-01,3.22E-04,6,...........
1039,1039.97,-6.78E-01,4.31E-06,0.00E+00,-6.77E-01,7.22E-04,6,...........
1040,1040.97,-6.78E-01,4.43E-06,0.00E+00,-6.76E-01,4.22E-04,6,...........
1041,1041.97,-6.77E-01,4.53E-06,0.00E+00,-6.76E-01,4.22E-04,6,...........
1042,1042.97,-6.77E-01,4.63E-06,0.00E+00,-6.76E-01,1.22E-04,6,...........
1043,1043.97,-6.77E-01,4.75E-06,0.00E+00,-6.76E-01,3.22E-04,6,...........
1044,1044.97,-6.77E-01,4.84E-06,0.00E+00,-6.76E-01,1.22E-04,6,...........
1045,1045.97,-6.77E-01,4.94E-06,0.00E+00,-6.76E-01,2.22E-04,6,...........
1046,1046.97,-6.76E-01,5.07E-06,0.00E+00,-6.75E-01,2.22E-04,6,...........
1047,1047.97,-6.76E-01,5.17E-06,0.00E+00,-6.75E-01,2.22E-04,6,...........
1048,1048.97,-6.76E-01,5.27E-06,0.00E+00,-6.75E-01,3.22E-04,6,...........
1049,1049.97,-6.76E-01,5.40E-06,0.00E+00,-6.75E-01,5.22E-04,6,...........
1050,1050.97,-6.76E-01,5.50E-06,0.00E+00,-6.75E-01,5.22E-04,6,...........
1051,1051.97,-6.76E-01,5.61E-06,0.00E+00,-6.75E-01,7.22E-04,6,...........
1052,1052.97,-6.75E-01,5.73E-06,0.00E+00,-6.74E-01,1.22E-04,6,...........
1053,1053.97,-6.75E-01,5.83E-06,0.00E+00,-6.74E-01,2.20E-05,6,...........
1054,1054.97,-6.75E-01,5.94E-06,0.00E+00,-6.74E-01,3.22E-04,6,...........
1055,1055.97,-6.75E-01,6.07E-06,0.00E+00,-6.74E-01,3.22E-04,6,...........
1056,1056.97,-6.75E-01,6.18E-06,0.00E+00,-6.74E-01,1.22E-04,6,...........
1057,1057.97,-6.75E-01,6.29E-06,0.00E+00,-6.74E-01,3.22E-04,6,...........
1058,1058.97,-6.75E-01,6.42E-06,0.00E+00,-6.73E-01,5.22E-04,6,...........
1059,1059.97,-6.74E-01,6.53E-06,0.00E+00,-6.73E-01,1.22E-04,6,...........
1060,1060.97,-6.74E-01,6.64E-06,0.00E+00,-6.73E-01,2.22E-04,6,...........
1061,1061.97,-6.74E-01,6.77E-06,0.00E+00,-6.73E-01,5.22E-04,6,...........
1062,1062.97,-6.74E-01,6.93E-06,0.00E+00,-6.73E-01,2.22E-04,7,...........
1063,1063.97,-6.74E-01,7.04E-06,0.00E+00,-6.73E-01,2.22E-04,7,...........
1064,1064.97,-6.73E-01,7.18E-06,0.00E+00,-6.72E-01,1.22E-04,7,...........
1065,1065.97,-6.73E-01,7.29E-06,0.00E+00,-6.72E-01,2.20E-05,7,...........
1066,1066.97,-6.73E-01,7.41E-06,0.00E+00,-6.72E-01,1.22E-04,7,...........
1067,1067.97,-6.73E-01,7.56E-06,0.00E+00,-6.72E-01,5.22E-04,7,...........
1068,1068.97,-6.73E-01,7.67E-06,0.00E+00,-6.72E-01,5.22E-04,7,...........
1069,1069.97,-6.73E-01,7.79E-06,0.00E+00,-6.72E-01,2.20E-05,7,...........
1070,1070.97,-6.72E-01,7.94E-06,0.00E+00,-6.71E-01,6.22E-04,7,...........
1071,1071.97,-6.72E-01,8.05E-06,0.00E+00,-6.71E-01,2.20E-05,7,...........
1072,1072.97,-6.72E-01,8.18E-06,0.00E+00,-6.71E-01,1.22E-04,7,...........
1073,1073.97,-6.72E-01,8.33E-06,0.00E+00,-6.71E-01,3.22E-04,7,...........
1074,1074.97,-6.72E-01,8.45E-06,0.00E+00,-6.71E-01,2.20E-05,7,...........
1075,1075.97,-6.72E-01,8.57E-06,0.00E+00,-6.71E-01,3.22E-04,7,...........
1076,1076.97,-6.71E-01,8.73E-06,0.00E+00,-6.70E-01,2.22E-04,7,...........
1077,1077.97,-6.71E-01,8.85E-06,0.00E+00,-6.70E-01,2.22E-04,7,...........
1078,1078.97,-6.71E-01,8.98E-06,0.00E+00,-6.70E-01,2.20E-05,7,...........
1079,1079.97,-6.71E-01,9.14E-06,0.00E+00,-6.70E-01,2.22E-04,7,...........
1080,1080.97,-6.71E-01,9.26E-06,0.00E+00,-6.70E-01,5.22E-04,7,...........
1081,1081.97,-6.71E-01,9.39E-06,0.00E+00,-6.70E-01,1.22E-04,7,...........
1082,1082.97,-6.71E-01,9.55E-06,0.00E+00,-6.69E-01,6.22E-04,7,...........
1083,1083.97,-6.70E-01,9.67E-06,0.00E+00,-6.69E-01,1.22E-04,7,...........
1084,1084.97,-6.70E-01,9.81E-06,0.00E+00,-6.69E-01,3.22E-04,7,...........
1085,1085.97,-6.70E-01,9.97E-06,0.00E+00,-6.69E-01,1.22E-04,7,...........
1086,1086.97,-6.70E-01,1.01E-05,0.00E+00,-6.69E-01,-7.80E-05,7,...........
1087,1087.97,-6.69E-01,1.03E-05,0.00E+00,-6.69E-01,2.20E-05,7,...........
1088,1088.97,-6.69E-01,1.04E-05,0.00E+00,-6.68E-01,6.22E-04,7,...........
1089,1089.97,-6.69E-01,1.05E-05,0.00E+00,-6.68E-01,1.22E-04,7,...........
1090,1090.97,-6.69E-01,1.07E-05,0.00E+00,-6.68E-01,1.22E-04,7,...........
1091,1091.97,-6.69E-01,1.08E-05,0.00E+00,-6.68E-01,4.22E-04,7,...........
1092,1092.97,-6.69E-01,1.10E-05,0.00E+00,-6.68E-01,-7.80E-05,7,...........
1093,1093.97,-6.69E-01,1.11E-05,0.00E+00,-6.68E-01,1.22E-04,7,...........
1094,1094.97,-6.68E-01,1.13E-05,0.00E+00,-6.67E-01,5.22E-04,7,...........
1095,1095.97,-6.68E-01,1.14E-05,0.00E+00,-6.67E-01,5.22E-04,7,...........
1096,1096.97,-6.68E-01,1.16E-05,0.00E+00,-6.67E-01,-1.78E-04,7,...........
1097,1097.97,-6.68E-01,1.17E-05,0.00E+00,-6.67E-01,1.22E-04,7,...........
1098,1098.97,-6.68E-01,1.19E-05,0.00E+00,-6.67E-01,2.22E-04,7,...........
1099,1099.97,-6.68E-01,1.21E-05,0.00E+00,-6.67E-01,4.22E-04,7,...........
1100,1100.97,-6.67E-01,1.22E-05,0.00E+00,-6.66E-01,2.20E-05,7,...........
1101,1101.97,-6.67E-01,1.24E-05,0.00E+00,-6.66E-01,1.22E-04,7,...........
1102,1102.97,-6.67E-01,1.25E-05,0.00E+00,-6.66E-01,2.22E-04,7,...........
1103,1103.97,-6.67E-01,1.27E-05,0.00E+00,-6.66E-01,2.20E-05,7,...........
1104,1104.97,-6.67E-01,1.28E-05,0.00E+00,-6.66E-01,6.22E-04,7,...........
1105,1105.97,-6.67E-01,1.30E-05,0.00E+00,-6.66E-01,3.22E-04,7,...........
1106,1106.97,-6.67E-01,1.32E-05,0.00E+00,-6.65E-01,5.22E-04,7,...........
1107,1107.97,-6.66E-01,1.33E-05,0.00E+00,-6.65E-01,3.22E-04,7,...........
1108,1108.97,-6.66E-01,1.35E-05,0.00E+00,-6.65E-01,1.22E-04,7,...........
1109,1109.97,-6.66E-01,1.37E-05,0.00E+00,-6.65E-01,1.22E-04,7,...........
1110,1110.97,-6.66E-01,1.38E-05,0.00E+00,-6.65E-01,5.22E-04,7,...........
1111,1111.97,-6.66E-01,1.40E-05,0.00E+00,-6.65E-01,1.22E-04,7,...........
1112,1112.97,-6.65E-01,1.42E-05,0.00E+00,-6.64E-01,3.22E-04,7,...........
1113,1113.97,-6.65E-01,1.43E-05,0.00E+00,-6.64E-01,2.22E-04,7,...........
1114,1114.97,-6.65E-01,1.45E-05,0.00E+00,-6.64E-01,4.22E-04,7,...........
1115,1115.97,-6.65E-01,1.47E-05,0.00E+00,-6.64E-01,3.22E-04,7,...........
1116,1116.97,-6.65E-01,1.49E-05,0.00E+00,-6.64E-01,6.22E-04,7,...........
1117,1117.97,-6.65E-01,1.51E-05,0.00E+00,-6.64E-01,2.20E-05,7,...........
1118,1118.97,-6.64E-01,1.52E-05,0.00E+00,-6.63E-01,2.22E-04,7,...........
1119,1119.97,-6.64E-01,1.54E-05,0.00E+00,-6.63E-01,1.22E-04,7,...........
1120,1120.97,-6.64E-01,1.56E-05,0.00E+00,-6.63E-01,1.22E-04,7,...........
1121,1121.97,-6.64E-01,1.58E-05,0.00E+00,-6.63E-01,1.22E-04,7,...........
1122,1122.97,-6.64E-01,1.59E-05,0.00E+00,-6.63E-01,6.22E-04,7,...........
1123,1123.97,-6.64E-01,1.62E-05,0.00E+00,-6.63E-01,1.22E-04,7,...........
1124,1124.97,-6.63E-01,1.63E-05,0.00E+00,-6.62E-01,2.22E-04,7,...........
1125,1125.97,-6.63E-01,1.65E-05,0.00E+00,-6.62E-01,3.22E-04,7,...........
1126,1126.97,-6.63E-01,1.67E-05,0.00E+00,-6.62E-01,3.22E-04,7,...........
1127,1127.97,-6.63E-01,1.69E-05,0.00E+00,-6.62E-01,3.22E-04,7,...........
1128,1128.97,-6.63E-01,1.71E-05,0.00E+00,-6.62E-01,1.22E-04,7,...........
1129,1129.97,-6.63E-01,1.73E-05,0.00E+00,-6.62E-01,1.22E-04,7,...........
1130,1130.97,-6.62E-01,1.75E-05,0.00E+00,-6.61E-01,6.22E-04,7,...........
1131,1131.97,-6.62E-01,1.76E-05,0.00E+00,-6.61E-01,3.22E-04,7,...........
1132,1132.97,-6.62E-01,1.79E-05,0.00E+00,-6.61E-01,5.22E-04,7,...........
1133,1133.97,-6.62E-01,1.80E-05,0.00E+00,-6.61E-01,1.22E-04,7,...........
1134,1134.97,-6.62E-01,1.82E-05,0.00E+00,-6.61E-01,2.20E-05,7,...........
1135,1135.97,-6.62E-01,1.85E-05,0.00E+00,-6.61E-01,6.22E-04,7,...........
1136,1136.97,-6.61E-01,1.86E-05,0.00E+00,-6.60E-01,2.20E-05,7,...........
1137,1137.97,-6.61E-01,1.89E-05,0.00E+00,-6.60E-01,3.22E-04,7,...........
1138,1138.97,-6.61E-01,1.91E-05,0.00E+00,-6.60E-01,1.22E-04,7,...........
1139,1139.97,-6.61E-01,1.93E-05,0.00E+00,-6.60E-01,1.22E-04,7,...........
1140,1140.97,-6.61E-01,1.95E-05,0.00E+00,-6.60E-01,6.22E-04,7,...........
1141,1141.97,-6.61E-01,1.97E-05,0.00E+00,-6.60E-01,1.22E-04,7,...........
1142,1142.97,-6.61E-01,1.99E-05,0.00E+00,-6.59E-01,2.22E-04,7,...........
1143,1143.97,-6.60E-01,2.01E-05,0.00E+00,-6.59E-01,2.22E-04,7,...........
1144,1144.97,-6.60E-01,2.03E-05,0.00E+00,-6.59E-01,2.22E-04,7,...........
1145,1145.97,-6.60E-01,2.05E-05,0.00E+00,-6.59E-01,2.22E-04,7,...........
1146,1146.97,-6.60E-01,2.08E-05,0.00E+00,-6.59E-01,3.22E-04,7,...........
1147,1147.97,-6.60E-01,2.10E-05,0.00E+00,-6.59E-01,4.22E-04,7,...........
1148,1148.97,-6.59E-01,2.12E-05,0.00E+00,-6.58E-01,2.22E-04,7,...........
1149,1149.97,-6.59E-01,2.14E-05,0.00E+00,-6.58E-01,2.22E-04,7,...........
1150,1150.97,-6.59E-01,2.16E-05,0.00E+00,-6.58E-01,2.20E-05,7,...........
1151,1151.97,-6.59E-01,2.18E-05,0.00E+00,-6.58E-01,2.22E-04,7,...........
1152,1152.97,-6.59E-01,2.21E-05,0.00E+00,-6.58E-01,6.22E-04,7,...........
1153,1153.97,-6.59E-01,2.23E-05,0.00E+00,-6.58E-01,3.22E-04,7,...........
1154,1154.97,-6.58E-01,2.25E-05,0.00E+00,-6.57E-01,2.22E-04,7,...........
1155,1155.97,-6.58E-01,2.27E-05,0.00E+00,-6.57E-01,5.22E-04,7,...........
1156,1156.97,-6.58E-01,2.30E-05,0.00E+00,-6.57E-01,3.22E-04,7,...........
1157,1157.97,-6.58E-01,2.32E-05,0.00E+00,-6.57E-01,1.22E-04,7,...........
1158,1158.97,-6.58E-01,2.34E-05,0.00E+00,-6.57E-01,1.22E-04,7,...........
1159,1159.97,-6.58E-01,2.36E-05,0.00E+00,-6.57E-01,-7.80E-05,7,...........
1160,1160.97,-6.57E-01,2.39E-05,0.00E+00,-6.56E-01,4.22E-04,7,...........
1161,1161.97,-6.57E-01,2.41E-05,0.00E+00,-6.56E-01,3.22E-04,7,...........
1162,1162.97,-6.57E-01,2.43E-05,0.00E+00,-6.56E-01,3.22E-04,7,...........
1163,1163.97,-6.57E-01,2.46E-05,0.00E+00,-6.56E-01,4.22E-04,7,...........
1164,1164.97,-6.57E-01,2.48E-05,0.00E+00,-6.56E-01,1.22E-04,7,...........
1165,1165.97,-6.57E-01,2.51E-05,0.00E+00,-6.56E-01,1.22E-04,7,...........
1166,1166.97,-6.56E-01,2.53E-05,0.00E+00,-6.55E-01,5.22E-04,7,...........
1167,1167.97,-6.56E-01,2.56E-05,0.00E+00,-6.55E-01,2.20E-05,7,...........
1168,1168.97,-6.56E-01,2.58E-05,0.00E+00,-6.55E-01,5.22E-04,7,...........
1169,1169.97,-6.56E-01,2.60E-05,0.00E+00,-6.55E-01,3.22E-04,7,...........
1170,1170.97,-6.56E-01,2.63E-05,0.00E+00,-6.55E-01,1.22E-04,7,...........
1171,1171.97,-6.56E-01,2.65E-05,0.00E+00,-6.55E-01,1.22E-04,7,...........
1172,1172.97,-6.56E-01,2.68E-05,0.00E+00,-6.54E-01,6.22E-04,7,...........
1173,1173.97,-6.55E-01,2.71E-05,0.00E+00,-6.54E-01,3.22E-04,7,...........
1174,1174.97,-6.55E-01,2.73E-05,0.00E+00,-6.54E-01,3.22E-04,7,...........
1175,1175.97,-6.55E-01,2.75E-05,0.00E+00,-6.54E-01,1.22E-04,7,...........
1176,1176.97,-6.55E-01,2.78E-05,0.00E+00,-6.54E-01,5.22E-04,7,...........
1177,1177.97,-6.55E-01,2.81E-05,0.00E+00,-6.54E-01,1.22E-04,7,...........
1178,1178.97,-6.55E-01,2.83E-05,0.00E+00,-6.53E-01,4.22E-04,7,...........
1179,1179.97,-6.54E-01,2.86E-05,0.00E+00,-6.53E-01,6.22E-04,7,...........
1180,1180.97,-6.54E-01,2.89E-05,0.00E+00,-6.53E-01,-1.78E-04,7,...........
1181,1181.97,-6.54E-01,2.91E-05,0.00E+00,-6.53E-01,1.22E-04,7,...........
1182,1182.97,-6.54E-01,2.94E-05,0.00E+00,-6.53E-01,4.22E-04,7,...........
1183,1183.97,-6.54E-01,2.96E-05,0.00E+00,-6.53E-01,3.22E-04,7,...........
1184,1184.97,-6.53E-01,2.99E-05,0.00E+00,-6.52E-01,3.22E-04,7,...........
1185,1185.97,-6.53E-01,3.02E-05,0.00E+00,-6.52E-01,1.22E-04,7,...........
1186,1186.97,-6.53E-01,3.05E-05,0.00E+00,-6.52E-01,1.22E-04,7,...........
1187,1187.97,-6.53E-01,3.08E-05,0.00E+00,-6.52E-01,1.22E-04,7,...........
1188,1188.97,-6.53E-01,3.10E-05,0.00E+00,-6.52E-01,6.22E-04,7,...........
1189,1189.97,-6.53E-01,3.13E-05,0.00E+00,-6.52E-01,5.22E-04,7,...........
1190,1190.97,-6.52E-01,3.16E-05,0.00E+00,-6.51E-01,3.22E-04,7,...........
1191,1191.97,-6.52E-01,3.19E-05,0.00E+00,-6.51E-01,1.22E-04,7,...........
1192,1192.97,-6.52E-01,3.21E-05,0.00E+00,-6.51E-01,2.22E-04,7,...........
1193,1193.97,-6.52E-01,3.24E-05,0.00E+00,-6.51E-01,-7.80E-05,7,...........
1194,1194.97,-6.52E-01,3.27E-05,0.00E+00,-6.51E-01,1.22E-04,7,...........
1195,1195.97,-6.52E-01,3.30E-05,0.00E+00,-6.51E-01,3.22E-04,7,...........
1196,1196.97,-6.52E-01,3.33E-05,0.00E+00,-6.50E-01,1.22E-04,7,...........
1197,1197.97,-6.51E-01,3.36E-05,0.00E+00,-6.50E-01,1.22E-04,7,...........
1198,1198.97,-6.51E-01,3.38E-05,0.00E+00,-6.50E-01,1.22E-04,7,...........
1199,1199.97,-6.51E-01,3.42E-05,0.00E+00,-6.50E-01,2.20E-05,7,...........
1200,1200.97,-6.51E-01,3.44E-05,0.00E+00,-6.50E-01,3.22E-04,7,...........
1201,1201.97,-6.51E-01,3.47E-05,0.00E+00,-6.50E-01,4.22E-04,7,...........
1202,1202.97,-6.50E-01,3.51E-05,0.00E+00,-6.49E-01,1.22E-04,7,...........
1203,1203.97,-6.50E-01,3.53E-05,0.00E+00,-6.49E-01,6.22E-04,7,...........
1204,1204.97,-6.50E-01,3.56E-05,0.00E+00,-6.49E-01,1.22E-04,7,...........
1205,1205.97,-6.50E-01,3.59E-05,0.00E+00,-6.49E-01,2.22E-04,7,...........
1206,1206.97,-6.50E-01,3.62E-05,0.00E+00,-6.49E-01,1.22E-04,7,...........
1207,1207.97,-6.50E-01,3.65E-05,0.00E+00,-6.49E-01,7.22E-04,7,...........
1208,1208.97,-6.49E-01,3.69E-05,0.00E+00,-6.48E-01,1.22E-04,7,...........
1209,1209.97,-6.49E-01,3.71E-05,0.00E+00,-6.48E-01,3.22E-04,7,...........
1210,1210.97,-6.49E-01,3.74E-05,0.00E+00,-6.48E-01,2.22E-04,7,...........
1211,1211.97,-6.49E-01,3.78E-05,0.00E+00,-6.48E-01,1.22E-04,7,...........
1212,1212.97,-6.49E-01,3.81E-05,0.00E+00,-6.48E-01,1.22E-04,7,...........
1213,1213.97,-6.49E-01,3.84E-05,0.00E+00,-6.48E-01,2.22E-04,7,...........
1214,1214.97,-6.48E-01,3.87E-05,0.00E+00,-6.47E-01,2.22E-04,7,...........
1215,1215.97,-6.48E-01,3.90E-05,0.00E+00,-6.47E-01,3.22E-04,7,...........
1216,1216.97,-6.48E-01,3.93E-05,0.00E+00,-6.47E-01,2.20E-05,7,...........
1217,1217.97,-6.48E-01,3.97E-05,0.00E+00,-6.47E-01,1.22E-04,7,...........
1218,1218.97,-6.48E-01,4.00E-05,0.00E+00,-6.47E-01,2.22E-04,7,...........
1219,1219.97,-6.48E-01,4.03E-05,0.00E+00,-6.47E-01,7.22E-04,7,...........
1220,1220.97,-6.47E-01,4.06E-05,0.00E+00,-6.46E-01,2.22E-04,7,...........
1221,1221.97,-6.47E-01,4.09E-05,0.00E+00,-6.46E-01,3.22E-04,7,...........
1222,1222.97,-6.47E-01,4.12E-05,0.00E+00,-6.46E-01,3.22E-04,7,...........
1223,1223.97,-6.47E-01,4.16E-05,0.00E+00,-6.46E-01,3.22E-04,7,...........
1224,1224.97,-6.47E-01,4.19E-05,0.00E+00,-6.46E-01,1.22E-04,7,...........
1225,1225.97,-6.47E-01,4.22E-05,0.00E+00,-6.46E-01,6.22E-04,7,...........
1226,1226.97,-6.46E-01,4.26E-05,0.00E+00,-6.45E-01,1.22E-04,7,...........
